Title;S3 Video URL;S3 Match File;S3 Match Score;Image de couverture;Muscle cible;Position de depart;Mouvement;Thème;serie;Contre-indication
Squat guidé à la machine Smith;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/machine/6.+Fessier+Jambe+squat+guide%CC%81+a%CC%80+la+machine+Smith.mp4;programmes-predefinis/machine/6. Fessier Jambe squat guidé à la machine Smith.mp4;0.8108;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Fessier+Jambe+squat+guide%CC%81+a%CC%80+la+machine+Smith-thumb.jpg";fessier, cuisse, ischio, mollet;"Debout, pieds parallèles vers l’avant et largeur des épaules

Placer la barre sur le haut du dos et non pas sur les cervicales.";"Descendre en poussant le fessier légèrement vers l’arrière et fléchir les genoux.

Les genoux peuvent avancer jusqu’à la pointe des pieds.

Amener les arrières cuisses parallèlement au sol.

Remonter sans bloquer les genoux.

Inspirer sur la descente et tenir les abdominaux.";Fessier jambe;3x 12 répétitions;aucune
Tirage poitrine latéral à genoux sol + 1 bras;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/1.1+Tirage+late%CC%81ral+a%CC%80+genoux+sol+%2B+1+bras.mp4;groupes-musculaires/dos/1.1 Tirage latéral à genoux sol + 1 bras.mp4;0.8608;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/1.1+Tirage+late%CC%81ral+a%CC%80+genoux+sol+%2B+1+bras-thumb.jpg";Grand dorsal, biceps.;"A genoux au sol avec un bras tendu sur le côté.

Main à la sangle de l’élastique ou de la poulie.";"Tirer le coude derrière le dos.

Tenir les abdominaux.";Tirage;3X15 répétitions;aucune
Oblique debout avec haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/22.+Oblique+debout+%2B+halte%CC%80re+F.mp4;groupes-musculaires/abdos/22. Oblique debout + haltère F.mp4;0.8627;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/22.+Oblique+debout+%2B+halte%CC%80re+F-thumb.jpg";Obliques et épaules.;"Debout pieds à la largeur des épaules.

Genoux souples et dos neutre.

Haltère à la main.";"Se pencher sur le côté en contractant un peu les abdominaux.

Inspirer sur la descente.

Remonter en expirant.";Oblique;3x 15 à 20 répétitions;aucune
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
10.6 - Leg extension;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/machine/8.+Cuisse+leg+extension+.mp4;programmes-predefinis/machine/8. Cuisse leg extension .mp4;0.7568;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/8.+Cuisse+leg+extension+-thumb.jpg";cuisse;"Assis, le dos contre le siège.

Les genoux entourent le bord du siège.

Le rouleau est placé sur le coup du pied.";"Tendre les 2 jambes en maintenant les genoux souples.

Revenir en position de départ plus lentement.";;3x 12 répétitions;Aucune
Crunch sol avec ramener de genoux;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/3.+Crunch+au+sol+%2B+ramener+de+genoux.mp4;groupes-musculaires/abdos/3. Crunch au sol + ramener de genoux.mp4;0.875;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/3.+Crunch+au+sol+%2B+ramener+de+genoux-thumb.jpg";Droit de l’abdomen.;"Couché sur le dos.

Courbe lombaire neutre.

Main derrière la tête.

Genoux à 90°.";"Relever le buste, en gardant l’espace d’un point entre le menton et le corps et ramener les genoux vers la poitrine.

Expirez en faisant le mouvement.

Revenir sans poser la tête au sol.";Crunch;3x 15 à 20 répétitions;aucune
Presse à cuisse horizontale;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/machine/1.+Fessier+Jambe+presse+a%CC%80+cuisse+horizontale.mp4;programmes-predefinis/machine/1. Fessier Jambe presse à cuisse horizontale.mp4;0.7941;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/1.+Fessier+Jambe+presse+a%CC%80+cuisse+horizontale-thumb.jpg";fessier, cuisse, ischio, mollet;"Assis et le dos contre le siège.

Pieds largeur des épaules sur le haut du plateau.

Les jambes sont tendues et les genoux souples.";"Descendre le siège vers le plateau en fléchissant les genoux jusqu’à faire un angle de 90°

Remonter sans bloquer les genoux.

Inspirer sur la descente et tenir les abdominaux.";Cuisse et arrière cuisse;3x 12 répétitions;aucune
7.3 - Gainage planche sur les pieds;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/46.+Gainage+planche+sur+les+pieds+H++++x.mp4;groupes-musculaires/abdos/46. Gainage planche sur les pieds H    x.mp4;0.8788;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/46.+Gainage+planche+sur+les+pieds+H++++x-thumb.jpg";Transverse, épaule.;"Coude et épaule alignés en appuie sur les avant-bras et les pieds.

Tête dans le prolongement de la colonne.

Courbe lombaire neutre.";"Maintenir la position en contractant un peu les abdominaux.

Maintenir le bassin statique et à la même hauteur durant l’exercice.

Inspirer avec le nez et expirer avec la bouche.";;2x 30 à 60 secondes.;problème cardio vasculaire
Dos couché au sol avec les genoux sur la poitrine;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/streching/18.+Dos+couche%CC%81+sol+%2Bgenoux+sur+la+poitrine.mp4;groupes-musculaires/streching/18. Dos couché sol +genoux sur la poitrine.mp4;0.8605;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/18.+Dos+couche%CC%81+sol+%2Bgenoux+sur+la+poitrine-thumb.jpg";Dos;"Couché au sol.

Les genoux fléchis sur la poitrine";"Encercler les genoux et les pousser le plus possible contre le thorax.

Gonfler le ventre à chaque inspiration et vider l’air des poumons à chaque expiration.";Spoas illiaque;1x 60 secondes;aucune
Tirage bras tendus position de squat + poulie haute;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/19.+Tirage+bras+tendus+position+de+squat+%2B+poulie+haute.mp4;groupes-musculaires/dos/19. Tirage bras tendus position de squat + poulie haute.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/19.+Tirage+bras+tendus+position+de+squat+%2B+poulie+haute-thumb.jpg";Grand dorsal, biceps.;"Debout, les genoux fléchis.

Bras tenus vers l’avant, main à hauteur des épaules.

Courbe lombaire neutre.";"Tirer la barre vers les cuisses.

Revenir lentement, mains à hauteur des épaules.

Tenir les abdominaux.";Tirage;3X15 répétitions;aucune
Biceps assis sur le ballon + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/1.+Biceps+assis+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/1. Biceps assis sur le ballon + haltère.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/1.+Biceps+assis+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";Biceps, épaules, abdominaux.;"Assis sur le ballon avec la courbe lombaire neutre.

Les coudes fléchis près de la taille.

Allonger la colonne vertébrale.";"Monter l’haltère en fléchissant les coudes.

Puis tendre les bras, en maintenant les coudes près de la taille, pour revenir en position de

départ.

Tenir les abdominaux.";Biceps;3x 12 répétitions;épicondylite (coude)
Abduction de hanche sur le côté genoux fléchis à 45°;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/bande/9.+Abduction+de+hanche+sur+le+co%CC%82te%CC%81+genoux+fle%CC%81chit+et+e%CC%81lastique+bande+(2).mp4;groupes-musculaires/bande/9. Abduction de hanche sur le côté genoux fléchit et élastique bande (2).mp4;0.8099;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/9.+Abduction+de+hanche+sur+le+co%CC%82te%CC%81+genoux+fle%CC%81chit+et+e%CC%81lastique+bande+(2)-thumb.jpg";Fessier, TFL.;"Couché sur le côté, les genoux fléchis à 45° l’un contre l’autre.

Ouvrir le thorax. La tête repose sur le bras.

L’élastique band autour et au-dessus des genoux.";"En maintenant la posture, tirer l’élastique band vers le plafond en ouvrant les genoux le plus possible.

Revenir les genoux l’un contre l’autre.

Expirer lors du mouvement et tenir les abdominaux.";Abduction;3x 15 répétitions;aucune
1.1 - Planche à genoux sol;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/45.1+Gainage+planche+a%CC%80+genoux+au+sol+F++x.mp4;groupes-musculaires/abdos/45.1 Gainage planche à genoux au sol F  x.mp4;0.7541;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/45.1+Gainage+planche+a%CC%80+genoux+au+sol+F++x-thumb.jpg";Transverse, épaule.;"Coude et épaule alignés en appuie sur les avant-bras et les genoux.

Tête dans le prolongement de la colonne.

Courbe lombaire neutre.";"Maintenir la position en contractant un peu les abdominaux.

Inspirer avec le nez et expirer avec la bouche.";Abdominaux;1x 30 à 60 secondes.;Aucune
2.3 - Squat avec haltères;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/39.+Squat+avec+halte%CC%80re.mp4;groupes-musculaires/fessiers-jambes/39. Squat avec haltère.mp4;0.878;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/39.+Squat+avec+halte%CC%80re-thumb.jpg";fessier, cuisse, ischio, mollet.;"Debout, pieds parallèles largeur des épaules.

Haltère aux mains.";"Descendre en poussant le fessier légèrement vers l’arrière et fléchir les genoux.

Les genoux peuvent avancer jusqu’à la pointe des pieds.

Amener les arrières cuisses parallèlement au sol.

Remonter sans bloquer les genoux.

Inspirer sur la descente et tenir les abdominaux.";;3x 12 répétitions;Aucune
5.3 - Extension de jambes tendues tête décollée;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/9.+Extension+de+jambes+tendues+%2B+te%CC%82te+de%CC%81colle%CC%81e+F.mp4;groupes-musculaires/abdos/9. Extension de jambes tendues + tête décollée F.mp4;0.9318;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/9.+Extension+de+jambes+tendues+%2B+te%CC%82te+de%CC%81colle%CC%81e+F-thumb.jpg";Transverse – muscle profond de l’abdomen;"Couché sur le dos.

Courbe lombaire neutre.

Mains derrière la tête.

Tête décollée.

Genoux fléchis.";"Tendre les jambes l’une après l’autre entre 45° et 90°

Revenir en position départ.

Expirez à chaque extension de jambes.";Cuisse;3x 16 répétitions;Lombalgie
Extension de jambes tendues avec ballon aux chevilles et relevé de buste;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/10.2+Extension+de+jambes+tendues+avec+ballon+au+cheville+et+releve%CC%81+de+buste.mp4;groupes-musculaires/abdos/10.2 Extension de jambes tendues avec ballon au cheville et relevé de buste.mp4;0.9722;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/10.2+Extension+de+jambes+tendues+avec+ballon+au+cheville+et+releve%CC%81+de+buste-thumb.jpg";Transverse – muscle profond de l’abdomen, épaule.;"Couché sur le dos.

Courbe lombaire neutre.

Buste décollé.

Jambes tendues à 90°";"Tendre les jambes l’une après l’autre entre 45° et 90° et descendre les bras à hauteur des oreilles.

Revenir en position départ.

Expirez à chaque extension de jambes.";Extension;3x 15 à 20 répétitions;lombalgie
Fente pied avant sur le bosu + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/7.+Fente+pied+avant+step+%2B+halte%CC%80re+H.mp4;groupes-musculaires/fessiers-jambes/7. Fente pied avant step + haltère H.mp4;0.806;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/7.+Fente+pied+avant+step+%2B+halte%CC%80re+H-thumb.jpg";Fessier, cuisse, ischio, mollet, cheville.;"Pied avant sur le centre bosu.

Aligner le genou de la jambe avant sous la cheville.

Le genou de la jambe arrière est fléchit et la jambe relâchée.

Haltère aux mains.";"Transférer le poids du corps sur la jambe avant.

Descendre en poussant légèrement le fessier vers l’arrière.

Amener l’arrière cuisse de la jambe avant parallèlement au sol au maximun.

Remonter sans bloquer le genou et en maintenant l’axe genou-cheville.

Inspirer sur la descente et tenir les abdominaux.";Fente;3x15 répétitions;genoux
Course rapide sprint;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/cardio/24.+Course+sprint.mp4;groupes-musculaires/cardio/24. Course sprint.mp4;0.7879;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/24.+Course+sprint-thumb.jpg";Fessier, cuisse, ischio, mollet.;Debout avec le tronc fort et stable en tenant vos abdominaux.;"Courir en sprintant sur place aussi vite que possible.

Maintenir les coudes près de la taille.";;3x30 secondes;problème cardio-vasculaire
Extension de hanche à quatre pattes jambe tendu;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/61.+Extension+de+hanche+a%CC%80+quatre+pattes+jambes+tendues.mp4;groupes-musculaires/fessiers-jambes/61. Extension de hanche à quatre pattes jambes tendues.mp4;0.9691;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/61.+Extension+de+hanche+a%CC%80+quatre+pattes+jambes+tendues-thumb.jpg";Fessier, épaules.;"A quatre pattes, les mains sont en appui au sol et plus large que l’axe des épaules.

Genoux et hanche forme un angle de 90°.

Une jambe tendue.

Elastique band autour et au-dessus des genoux.

Courbe lombaire neutre.";"Monter et tendre la jambe le plus haut possible.

Puis revenir genoux fléchit en position de départ sans poser le genou au sol.

Expirer lors de la montée et tenir les abdominaux.";Fessier jambe;3x 15 à 20 répétitions;aucune
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
Fente avant + fente arrière avec haltère.;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/23.+Fente+avant+et+fente+arrie%CC%80re.mp4;groupes-musculaires/fessiers-jambes/23. Fente avant et fente arrière.mp4;0.7463;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/23.+Fente+avant+et+fente+arrie%CC%80re-thumb.jpg";Fessier, cuisse, ischio, mollet.;"Pieds largeur des épaules.

Haltère aux mains.";"Faire un pas en arrière et enchainer avec une flexion du genou.

Revenir en position de départ en mettant le poids du corps sur la jambe d’appui.

Repartir avec la même jambe en faisant un pas en avant et une flexion du genou.

Revenir en position de départ.

Inspirer sur la descente et tenir les abdominaux.";Fente;3x15 répétitions;genoux
DV assis sur le ballon + élastique;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/pectoraux/1.+DV+assis+ballon+%2B+e%CC%81lastique+.mp4;programmes-predefinis/pectoraux/1. DV assis ballon + élastique .mp4;0.8772;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/1.+DV+assis+ballon+%2B+e%CC%81lastique+-thumb.jpg";Pectoraux, triceps.;"Assis sur le ballon avec la courbe lombaire neutre.

Dos incliné vers l’avant.

Les coudes fléchis à 90° et les mains sous les épaules.";"Tendre les bras et le rejoindre en fin de mouvement sans bloquer les coudes.

Revenir les coudes fléchis à 90° derrière les épaules.

Tenir les abdominaux.";Développé;3x15 répétitions;épaule
Tirage poitrine debout en position de fente + élastique;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/17.+Tirage+poitrine+position+de+fente+%2B+2+bras+%2B+e%CC%81lastique.mp4;groupes-musculaires/dos/17. Tirage poitrine position de fente + 2 bras + élastique.mp4;0.835;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/17.+Tirage+poitrine+position+de+fente+%2B+2+bras+%2B+e%CC%81lastique-thumb.jpg";Grand dorsal, biceps.;"Genou avant sous la cheville.

La jambe arrière fléchit.

Bras tenus vers l’avant.";"Tirer les coudes vers l’arrière et resserrer les omoplates.

Les mains viennent au niveau de l’épaule.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";Tirage poitrine;3X12 répétitions;douleur à l’épaule et épicondylite
9.3 - Fente arrière skating.;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/21.+Fente+arrie%CC%80re+skating.mp4;groupes-musculaires/fessiers-jambes/21. Fente arrière skating.mp4;0.8936;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/21.+Fente+arrie%CC%80re+skating-thumb.jpg";fessier, cuisse, ischio, mollet.;Pieds largeur des épaules.;"Faire un pas sur le côté arrière et enchainer avec une flexion du genou.

Revenir en position de départ en mettant le poids du corps sur la jambe d’appui.

Repartir avec l’autre jambe.

Inspirer sur la descente et tenir les abdominaux.";;3x 30 secondes;genoux
